id,name,lng,lat,address,full_address,count
2182,演武小区,121.559929,29.8596,演武小区,浙江省宁波市鄞州区白鹤街道演武小区,2
2183,都市森林二期,121.54493,29.82898,都市森林二期,浙江省宁波市鄞州区钟公庙街道都市森林二期,1
2184,风格南岸,121.540703,29.7934,风格南岸,浙江省宁波市鄞州区首南街道风格南岸,1
2185,和美城,121.622017,29.87657,和美城,浙江省宁波市宁波国家高新区新明街道和美城,1
2186,皇冠花园一期,121.62827,29.88543,皇冠花园一期,浙江省宁波市宁波国家高新区聚贤街道皇冠花园一期,1
2187,,121.883934,29.530254,大徐村,浙江省宁波市象山县大徐村,1
2188,,121.932518,29.09465,南田墩村,浙江省宁波市象山县鹤浦镇南田墩村,1
2189,中海紫御江城,126.567146,43.83226,中海紫御江城,吉林省吉林市丰满区中海紫御江城,1
2190,吉炭小区,126.581863,43.87487,吉炭小区,吉林省吉林市昌邑区吉炭小区,1
2191,,124.24987,43.821548,双河村1组,吉林省四平市公主岭市十屋镇双河村1组,1
2192,,124.706909,43.815208,三合堡村8组,吉林省四平市公主岭市怀德镇三合堡村8组,2
2193,,124.657082,43.785648,南平村5队,吉林省四平市公主岭市秦家屯镇南平村5队,1
2194,首地首城,125.411354,43.840981,首地首城,吉林省长春市经开区首地首城,3
2195,万科城,125.386841,43.799,万科城,吉林省长春市净月区万科城,3
2196,东城国际花园小区,125.414871,43.819729,东城国际花园小区,吉林省长春市净月区博学路东城国际花园小区,1
2197,财苑家园,125.446503,43.82782,财苑家园,吉林省长春市净月区净月街道财苑家园,2
2198,崇智路694号,125.31404,43.89262,崇智路694号,吉林省长春市朝阳区崇智路694号,5
2199,西城国际公馆,125.268951,43.898201,西城国际公馆,吉林省长春市绿园区西城国际公馆,1
2200,长客花园,125.289803,43.909149,长客花园,吉林省长春市绿园区长客花园,1
2201,北十条荣旺天下,125.35038,43.917198,北十条荣旺天下,吉林省长春市宽城区北十条荣旺天下,1
2202,金都小镇,125.286697,43.965321,金都小镇,吉林省长春市宽城区金都小镇,1
2203,力旺康城小区,125.370705,43.945663,力旺康城小区,吉林省长春市二道区力旺康城小区,1
2204,天富北苑,125.37458,43.90736,天富北苑,吉林省长春市二道区天富北苑,1
2205,龙凤二期,125.686569,44.224972,龙凤二期,吉林省长春市九台区龙凤二期,1
2206,铁路家属楼,125.83828,44.150131,铁路家属楼,吉林省长春市九台区工商一条街铁路家属楼,1
2207,达顺小区,125.352364,43.85519,达顺小区,吉林省长春市南关区东岭南街达顺小区,1
2208,中海兰庭小区,125.259201,43.783199,中海兰庭小区,吉林省长春市高新区中海兰庭小区,1
2209,北湾新城,125.391365,43.969044,北湾新城,吉林省长春市高新区北湾新城,1
2210,恒大绿洲,125.259071,43.774448,恒大绿洲,吉林省长春市高新区恒大绿洲,5
2211,飞跃经典小区,125.241211,43.832779,飞跃经典小区,吉林省长春市高新区飞跃经典小区,1
2212,吉大南校家属楼,125.27935,43.828747,吉大南校家属楼,吉林省长春市高新区吉大南校家属楼,1
2213,金汇温泉雅苑,123.073288,41.784241,金汇温泉雅苑,辽宁省沈阳市新民市法哈牛镇金汇温泉雅苑,1
2214,洪湖街8-2,123.30634,41.79927,洪湖街8-2,辽宁省沈阳市于洪区迎宾路街道洪湖街8-2,1
2215,文艺路顺发巷11号,123.44846,41.77976,文艺路顺发巷11号,辽宁省沈阳市沈河区文艺路顺发巷11号,1
2216,泊岸华庭,123.44507,41.77832,泊岸华庭,辽宁省沈阳市沈河区文艺路54号泊岸华庭,3
2217,翠堤湾小区二期,123.551483,41.808018,翠堤湾小区二期,辽宁省沈阳市沈河区翠堤湾小区二期,1
2218,爱工街23-5,123.375473,41.785622,爱工街23-5,辽宁省沈阳市铁西区爱工街23-5,1
2219,鑫丰花园,123.39505,41.802361,鑫丰花园,辽宁省沈阳市铁西区霁虹街道鑫丰花园,2
2220,,123.106621,41.65514,前庙村,辽宁省沈阳市铁西区彰驿镇前庙村,1
2221,凯旋门小区,123.378517,41.792511,凯旋门小区,辽宁省沈阳市铁西区凯旋门小区,1
2222,恒大华府,123.342102,41.815678,恒大华府,辽宁省沈阳市铁西区肇工街北三路启工社区恒大华府,1
2223,泰盈九如溪谷小区日租房,123.596107,41.935139,泰盈九如溪谷小区日租房,辽宁省沈阳市沈北新区泰盈九如溪谷小区日租房,1
2224,昆山西路153-3,123.35388,41.83278,昆山西路153-3,辽宁省沈阳市皇姑区昆山西路153-3,1
2225,在水一方小区,123.504623,41.751667,在水一方小区,辽宁省沈阳市浑南区五三街道文汇街在水一方小区,1
2226,大什字街237-1,123.46946,41.80776,大什字街237-1,辽宁省沈阳市大东区津桥街道大什字街237-1,3
2227,,123.610931,42.593769,刘大沟村,辽宁省沈阳市法库县柏家沟镇刘大沟村,1
2228,码头浪村,123.1586,41.630692,码头浪村,辽宁省沈阳市苏家屯区王刚街道码头浪村,1
2229,惠南小区,121.641945,41.982628,惠南小区,辽宁省阜新市海州区惠南小区,1
2230,,121.643562,42.04739,玉龙街道,辽宁省阜新市细河区玉龙街道,2
2231,,123.500572,41.199638,栗子园村,辽宁省辽阳市辽阳县寒岭镇栗子园村,1
2232,,122.849037,41.3601,小北河镇,辽宁省辽阳市辽阳县小北河镇,1
2233,,121.402939,41.191021,金城街道,辽宁省锦州市凌海市金城街道,1
2234,,121.241013,41.535801,义州镇,辽宁省锦州市义县义州镇,2
2235,王家屯,121.000954,41.555561,王家屯,辽宁省锦州市义县刘龙台镇全善堡村王家屯,2
2236,,121.074562,41.53492,头道河村,辽宁省锦州市义县头道河镇头道河村,1
2237,,123.75885,41.27747,南地街道办事处,辽宁省本溪市平山区南地街道办事处,1
2238,,122.554459,41.13443,高力房马坨村,辽宁省鞍山市台安县高力房马坨村,2
2239,,123.402367,40.605301,药山镇,辽宁省鞍山市岫岩满族自治县药山镇,1
2240,打渔山幸福小区,120.74985,41.10714,打渔山幸福小区,辽宁省葫芦岛市南票区打渔山幸福小区,3
2241,东山小区,120.920807,40.721169,东山小区,辽宁省葫芦岛市龙港区马仗房街道东山小区,1
2242,兴城弘熙园,120.729446,40.621479,兴城弘熙园,辽宁省葫芦岛市兴城市兴城弘熙园,1
2243,河西B区,120.560112,40.784901,河西B区,辽宁省葫芦岛市杨家杖子经济开发区河西B区,1
2244,杨家杖子毛屯开发楼,120.551743,40.802155,杨家杖子毛屯开发楼,辽宁省葫芦岛市连山区杨家杖子毛屯开发楼,1
2245,金汇广厦,120.847443,40.748917,金汇广厦,辽宁省葫芦岛市连山区新华大街金汇广厦,1
2246,霞光府小区,122.064529,41.09465,霞光府小区,辽宁省盘锦市兴隆台区兴盛街道霞光府小区,2
2247,水榭春城小区,122.023521,41.181911,水榭春城小区,辽宁省盘锦市双台子区水榭春城小区,3
2248,,122.240921,41.021599,二道边老君炉村,辽宁省盘锦市大洼区东风镇二道边老君炉村,1
2249,丽都小区,122.197029,41.116428,丽都小区,辽宁省盘锦市大洼区新立镇丽都小区,2
2250,纳帕溪谷小区,122.057083,41.088039,纳帕溪谷小区,辽宁省盘锦市大洼区田家街道纳帕溪谷小区,1
2251,太平湾,124.389999,40.118073,太平湾,辽宁省丹东市振安区太平湾,1
2252,恒大绿洲小区,122.250122,40.646332,恒大绿洲小区,辽宁省营口市老边区恒大绿洲小区,1
2253,,120.678978,41.280441,平房村,辽宁省朝阳市朝阳县根德乡平房村,1
2254,宝德丽景小区,119.417557,41.240891,宝德丽景小区,辽宁省朝阳市凌源市宝德丽景小区,1
2255,,123.643082,42.380726,前后屯村,辽宁省铁岭市调兵山市晓明镇前后屯村,1
2256,,121.583649,38.991402,中华路街道,辽宁省大连市甘井子区中华路街道,1
2257,,121.571289,38.974567,光中街道,辽宁省大连市金普新区光中街道,1
2258,上高凤凰小区10号楼,117.162941,36.186329,上高凤凰小区10号楼,山东省泰安市泰山区上高凤凰小区10号楼,1
2259,雷诺名郡,117.168922,36.195801,雷诺名郡,山东省泰安市泰山区上高办事处雷诺名郡,1
2260,丽景花园小区1期6号楼,117.146033,36.197117,丽景花园小区1期6号楼,山东省泰安市泰山区丽景花园小区1期6号楼,1
2261,东湖小区,117.1418,36.188389,东湖小区,山东省泰安市泰山区岱庙办事处东湖小区,1
2262,杏林佳苑2号楼,117.150083,36.190367,杏林佳苑2号楼,山东省泰安市泰山区岱庙办事处杏林佳苑2号楼,1
2263,国土资源局宿舍1号楼,117.151062,36.193859,国土资源局宿舍1号楼,山东省泰安市泰山区岱庙街道温泉路国土资源局宿舍1号楼,3
2264,擂鼓石花园10号楼,117.110513,36.200857,擂鼓石花园10号楼,山东省泰安市泰山区擂鼓石花园10号楼,2
2265,军星花园,117.126534,36.206913,军星花园,山东省泰安市泰山区泰前办事处军星花园,1
2266,泰前西村,117.122688,36.206635,泰前西村,山东省泰安市泰山区泰前办事处泰前西村,1
2267,老儿童医院宿舍,117.110069,36.172321,老儿童医院宿舍,山东省泰安市泰山区泮河大街老儿童医院宿舍,1
2268,粮食局宿舍1号楼,117.078316,36.185158,粮食局宿舍1号楼,山东省泰安市泰山区财源街道粮食局宿舍1号楼,1
2269,府前花园2号楼,117.244743,36.16024,府前花园2号楼,山东省泰安市泰山区邱家店镇府前花园2号楼,1
2270,凤凰小区,117.162941,36.186329,凤凰小区,山东省泰安市泰山区上高街道凤凰小区,1
2271,华新山水居,117.147865,36.208199,华新山水居,山东省泰安市泰山区泰前街道华新山水居,1
2272,安居幸福里小区,117.119873,36.1241,安居幸福里小区,山东省泰安市高新区北集坡街道安居幸福里小区,4
2273,龙泉小区,117.116982,36.121262,龙泉小区,山东省泰安市高新区北集坡街道龙泉小区,1
2274,,117.231987,35.988419,茅茨西村,山东省泰安市高新区良庄镇茅茨西村,2
2275,,116.148308,36.075039,东茂王村,山东省泰安市东平县银山镇东茂王村,1
2276,,116.168694,36.003841,昆山村,山东省泰安市东平县银山镇昆山村,1
2277,锦绣城1号楼,116.818108,35.76897,锦绣城1号楼,山东省泰安市宁阳县文庙街道锦绣城1号楼,1
2278,,117.501968,36.018021,王家林村,山东省泰安市新泰市羊流镇王家林村,3
2279,原山东电缆厂宿舍10号楼,117.762558,35.91592,原山东电缆厂宿舍10号楼,山东省泰安市新泰市幸福里小区对过原山东电缆厂宿舍10号楼,1
2280,,117.781616,35.893799,青云街道大洼村,山东省泰安市新泰市青云街道大洼村,1
2281,大封矿宿舍18号楼,116.753021,36.225681,大封矿宿舍18号楼,山东省泰安市肥城市大封矿宿舍18号楼,2
2282,,117.343269,36.100819,南黄崖村,山东省泰安市岱岳区徂徕镇南黄崖村,1
2283,驾新苑A区,117.061638,36.185631,驾新苑A区,山东省泰安市岱岳区粥店街道驾新苑A区,1
2284,银海熙岸小区,121.503616,37.4478,银海熙岸小区,山东省烟台市高新区银海熙岸小区,1
2285,,117.491768,37.225552,姜楼镇,山东省滨州市惠民县姜楼镇,2
2286,,117.744751,36.813145,西董街道办事处,山东省滨州市邹平市西董街道办事处,1
2287,,117.71122,36.95013,韩店镇,山东省滨州市邹平市韩店镇,3
2288,,117.749931,36.85881,黄山街道办事处,山东省滨州市邹平市黄山街道办事处,1
2289,,117.728241,36.882542,黛溪街道办事处,山东省滨州市邹平市黛溪街道办事处,1
2290,,117.762932,37.586399,水落坡镇,山东省滨州市阳信县水落坡镇,1
2291,,118.002151,37.375771,市西街道办事处,山东省滨州市滨城区市西街道办事处,1
2292,新空间花园,118.064598,36.850529,新空间花园,山东省淄博市高新区石桥街道新空间花园,1
2293,,118.148659,36.856651,四宝山街道,山东省淄博市高新区小寨村四宝山街道,1
2294,恒泰怡景,117.872101,36.497879,恒泰怡景,山东省淄博市博山区城东街道恒泰怡景,4
2295,颜山国际,117.83812,36.494461,颜山国际,山东省淄博市博山区域城镇颜山国际,2
2296,青龙山鑫龙东苑,117.873848,36.506058,青龙山鑫龙东苑,山东省淄博市博山区城东街道办事处青龙山鑫龙东苑,1
2297,,117.934715,36.978989,邢家村,山东省淄博市桓台县新城镇邢家村,1
2298,区交通局宿舍,117.867027,36.807789,区交通局宿舍,山东省淄博市周村区青年路办事处区交通局宿舍,1
2299,龙凤苑小区,118.008537,36.831921,龙凤苑小区,山东省淄博市张店区马尚镇龙凤苑小区,3
2300,电瓷厂宿舍,117.91864,36.588741,电瓷厂宿舍,山东省淄博市淄川区昆仑镇电瓷厂宿舍,2
2301,,117.981682,36.584251,龙四村,山东省淄博市淄川区龙泉镇龙四村,1
2302,,119.990402,36.752594,前八里庄村,山东省青岛市平度市经济开发区前八里庄村,1
2303,翡翠城西区,120.517693,36.894096,翡翠城西区,山东省青岛市莱西市翡翠城西区,1
2304,华裕黄金海岸,120.22892,35.96354,华裕黄金海岸,山东省青岛市黄岛区嘉陵江东路258号华裕黄金海岸,1
2305,凤凰国际小区,120.17901,35.94967,凤凰国际小区,山东省青岛市黄岛区长江西路157号凤凰国际小区,2
2306,东姜外贸度假村2-西-207,120.535042,36.10788,东姜外贸度假村2-西-207,山东省青岛市崂山区东姜外贸度假村2-西-207,2
2307,,117.151703,34.978241,薛中村,山东省枣庄市滕州市鲍沟镇薛中村,1
2308,,116.989014,35.117039,大坞村,山东省枣庄市滕州市大坞镇大坞村,1
2309,党村,117.226768,35.082821,党村,山东省枣庄市滕州市东沙河镇党村,1
2310,,117.432549,35.131329,中水峪村,山东省枣庄市山亭区中水峪村,2
2311,千水星家具店,117.450607,35.108845,千水星家具店,山东省枣庄市山亭区青屏路千水星家具店,1
2312,朝阳小区,117.257942,34.79155,朝阳小区,山东省枣庄市薛城区临山路朝阳小区,1
2313,阳光小区,117.304123,34.793076,阳光小区,山东省枣庄市薛城区临城街道阳光小区,1
2314,濠江花园,117.578781,34.77589,濠江花园,山东省枣庄市峄城区濠江花园,4
2315,,117.585442,34.78265,坛山街道,山东省枣庄市峄城区前湾村坛山街道,1
2316,,117.538933,34.52018,谢庄村,山东省枣庄市台儿庄区涧头集镇谢庄村,1
2317,锦绣澜湾小区,117.059029,36.705383,锦绣澜湾小区,山东省济南市历城区锦绣澜湾小区,1
2318,中海国际社区A2区,116.981369,36.609737,中海国际社区A2区,山东省济南市市中区中海国际社区A2区,1
2319,中海国际社区C2区,116.979805,36.609718,中海国际社区C2区,山东省济南市市中区中海国际社区C2区,1
2320,二七新村南路20号,116.98795,36.62988,二七新村南路20号,山东省济南市市中区二七新村南路20号,1
2321,,116.998207,36.60424,十六里河街道万寿路,山东省济南市市中区十六里河街道万寿路,1
2322,黄金时代小区,117.130669,36.669563,黄金时代小区,山东省济南市高新区黄金时代小区,1
2323,龙山小区,116.456688,36.274761,龙山小区,山东省济南市平阴县榆山街道龙山小区,1
2324,趵突泉小区一区,117.01874,36.65865,趵突泉小区一区,山东省济南市历下区趵突泉小区一区,1
2325,窑头小区,117.07972,36.654018,窑头小区,山东省济南市历下区姚家街道窑头小区,1
2326,利农庄23号,117.049057,36.675552,利农庄23号,山东省济南市历下区利农庄23号,1
2327,万科城,117.107979,36.683529,万科城,山东省济南市历下区姚家街道万科城,1
2328,甸柳家园,117.066238,36.658245,甸柳家园,山东省济南市历下区甸新东路甸柳家园,1
2329,河畔景苑小区,117.01165,36.717396,河畔景苑小区,山东省济南市天桥区泺口街道河畔景苑小区,1
2330,美里新居小区三区,116.94445,36.695732,美里新居小区三区,山东省济南市槐荫区美里新居小区三区,1
2331,锦绣兰庭小区12号楼,116.91227,36.67894,锦绣兰庭小区12号楼,山东省济南市槐荫区锦绣兰庭小区12号楼,1
2332,泉城花园,116.94294,36.678539,泉城花园,山东省济南市槐荫区幸福街泉城花园,1
2333,舜承苑西区,116.948715,36.648697,舜承苑西区,山东省济南市槐荫区经十路25366号舜承苑西区,1
2334,,117.418121,36.934711,刁镇街道办季周村,山东省济南市章丘区刁镇街道办季周村,1
2335,崮云湖乐天小区,116.781082,36.554859,崮云湖乐天小区,山东省济南市长清区崮云湖乐天小区,1
2336,,116.258698,35.336658,仲山西村,山东省济宁市嘉祥县仲山镇仲山西村,1
2337,信合小区,116.492569,35.717823,信合小区,山东省济宁市汶上县信合小区,1
2338,市检察院宿舍,116.612244,35.422066,市检察院宿舍,山东省济宁市高新区洸河街道市检察院宿舍,1
2339,海亮公馆,116.651291,35.4231,海亮公馆,山东省济宁市高新区海亮公馆,2
2340,卫生局家属院,116.99398,35.580349,卫生局家属院,山东省济宁市曲阜市鲁城街道卫生局家属院,1
2341,,117.001518,35.500629,小雪街道武家村,山东省济宁市曲阜市小雪街道武家村,1
2342,,117.03553,35.60157,书院街道旧县三街,山东省济宁市曲阜市书院街道旧县三街,1
2343,南关体育局家属院,116.99398,35.580349,南关体育局家属院,山东省济宁市曲阜市鲁城街道南关体育局家属院,1
2344,奎星苑小区,116.833717,35.542389,奎星苑小区,山东省济宁市兖州区奎星苑小区,6
2345,,116.626602,35.60397,李宫一村,山东省济宁市兖州区颜店镇李宫一村,1
2346,如意家园,116.628571,35.418755,如意家园,山东省济宁市任城区如意家园,1
2347,如意嘉园,116.631699,35.417519,如意嘉园,山东省济宁市任城区如意嘉园,1
2348,,116.714859,35.189789,建设新村,山东省济宁市任城区建设新村,3
2349,太白国际,116.575699,35.402992,太白国际,山东省济宁市任城区太白国际,1
2350,,116.405197,34.96793,吴海村,山东省济宁市金乡县化雨镇吴海村,1
2351,唐庄回迁小区,115.990593,36.432861,唐庄回迁小区,山东省聊城市东昌府区柳园街道唐庄回迁小区,2
2352,,118.471672,35.60627,铜井镇,山东省临沂市沂南县铜井镇,3
2353,,118.438812,34.737209,泉源乡,山东省临沂市郯城县泉源乡,1
2354,,118.134743,35.203388,探沂镇,山东省临沂市费县探沂镇,1
2355,,118.662552,34.91687,临沭街道,山东省临沂市临沭县临沭街道,1
2356,,118.078629,34.860512,卞庄街道,山东省临沂市兰陵县卞庄街道,1
2357,,118.391769,35.068211,九曲街道,山东省临沂市河东区九曲街道,2
2358,,117.7668,35.52396,柏林镇,山东省临沂市平邑县柏林镇,2
2359,,118.33876,35.126823,柳青街道,山东省临沂市兰山区柳青街道,1
2360,,118.332458,35.064812,银雀山街道,山东省临沂市兰山区银雀山街道,1
2361,,118.315491,35.08971,兰山街道,山东省临沂市兰山区兰山街道,2
2362,,118.35125,35.046341,金雀山街道,山东省临沂市兰山区金雀山街道,1
2363,五大道住宅区,118.361908,35.040749,五大道住宅区,山东省临沂市兰山区金雀山街道五大道住宅区,1
2364,市水利局家属院,118.345123,35.068199,市水利局家属院,山东省临沂市兰山区金雀山街道市水利局家属院,1
2365,,118.695236,35.12698,板泉镇,山东省临沂市莒南县板泉镇,2
2366,,118.83543,35.17486,坪山镇,山东省临沂市莒南县坪山镇,1
2367,,118.622437,35.72443,许家湖镇,山东省临沂市沂水县许家湖镇,1
2368,,118.688271,35.894939,道托镇,山东省临沂市沂水县道托镇,1
2369,,119.581291,35.450741,山海天旅游度假区卧龙山街道,山东省日照市东港区山海天旅游度假区卧龙山街道,2
2370,下西园小区,103.803169,36.060459,下西园小区,甘肃省兰州市七里河区下西园小区,1
2371,怡安小区,103.60891,36.108921,怡安小区,甘肃省兰州市西固区临洮街怡安小区,1
2372,莲花社区巴黎都市,120.577332,30.64662,莲花社区巴黎都市,嘉兴市桐乡市梧桐街道莲花社区巴黎都市,1
2373,胜丰村8组,120.770958,30.84025,胜丰村8组,嘉兴市秀洲区油车港镇胜丰村8组,1
2374,万科双月湾,114.882767,22.593121,万科双月湾,广东省惠州市惠东县万科双月湾,1
2375,驴友公寓,114.873978,22.603149,驴友公寓,广东省惠州市惠东县平海镇驴友公寓,1
2376,碧桂园十里银滩海悦湾,114.726639,22.793669,碧桂园十里银滩海悦湾,广东省惠州市惠东县稔山镇碧桂园十里银滩海悦湾,1
2377,巽寮滨海旅游度假区全季酒店,114.761253,22.690519,巽寮滨海旅游度假区全季酒店,广东省惠州市惠东县巽寮滨海旅游度假区全季酒店,1
2378,巽寮滨海旅游度假区海公园,114.756721,22.684608,巽寮滨海旅游度假区海公园,广东省惠州市惠东县巽寮滨海旅游度假区海公园,1
2379,港口虹海湾,114.90464,22.590916,港口虹海湾,广东省惠州市惠东县港口虹海湾,1
2380,巽寮滨海旅游度假区企鹅酒店,114.756813,22.684355,巽寮滨海旅游度假区企鹅酒店,广东省惠州市惠东县巽寮滨海旅游度假区企鹅酒店,1
2381,天安珑城,114.45723,22.797009,天安珑城,广东省惠州市惠阳区淡水街道人民四路天安珑城,1
2382,星河丹堤,114.486732,22.774179,星河丹堤,广东省惠州市惠阳区淡水街道星河丹堤,1
2383,,114.328148,23.4105,车田村,广东省惠州市博罗县柏塘镇车田村,1
2384,罗浮山家园,114.04985,23.217609,罗浮山家园,广东省惠州市博罗县长宁镇罗浮山家园,1
2385,,114.479187,22.989691,大井口村,广东省惠州市惠城区三栋镇大井口村,1
2386,东方威尼斯,114.437691,23.087429,东方威尼斯,广东省惠州市惠城区桥东街道东方威尼斯,1
2387,中海水岸城,114.451073,23.069811,中海水岸城,广东省惠州市惠城区桥东街道中海水岸城,1
2388,鹭湖会峰会别墅,114.45113,23.19979,鹭湖会峰会别墅,广东省惠州市惠城区雅居乐大道1号鹭湖会峰会别墅,1
2389,一城峯景,114.393654,23.064919,一城峯景,广东省惠州市惠城区龙丰街道鹅岭南路一城峯景,1
2390,乌石村田寮村民小组,114.424927,23.139481,乌石村田寮村民小组,广东省惠州市惠城区小金口街道乌石村田寮村民小组,1
2391,中海凯旋城5区,114.452187,23.038589,中海凯旋城5区,广东省惠州市惠城区中海凯旋城5区,1
2392,金都雅苑,114.409309,23.177509,金都雅苑,广东省惠州市惠城区小金口街道金都雅苑,1
2393,康汇花园,114.539871,22.739759,康汇花园,广东省惠州市大亚湾区康汇花园,1
2394,枫丹白鹭园,114.539742,22.735849,枫丹白鹭园,广东省惠州市大亚湾区澳头街道办事处枫丹白鹭园,1
2395,华润小径湾观海轩,114.695473,22.790525,华润小径湾观海轩,广东省惠州市大亚湾区霞涌街道办事处华润小径湾观海轩,1
2396,御景华城,114.319206,23.00094,御景华城,广东省惠州市仲恺区陈江街道御景华城,1
2397,恒大绿洲,110.457733,21.256041,恒大绿洲,广东省湛江市坡头区恒大绿洲,1
2398,,110.456093,21.341709,绿水村委会山口村,广东省湛江市坡头区龙头镇绿水村委会山口村,1
2399,,109.749687,20.87678,曲港村,广东省湛江市雷州市纪家镇曲港村,1
2400,幸福农场旧市场,110.01181,20.56222,幸福农场旧市场,广东省湛江市雷州市英利镇幸福农场旧市场,1
2401,,110.600662,21.438351,企石村,广东省湛江市吴川市塘缀镇企石村,1
2402,汇景湾渡假村,110.864052,21.38648,汇景湾渡假村,广东省湛江市吴川市汇景湾渡假村,1
2403,鼎龙湾2期,110.864388,21.386234,鼎龙湾2期,广东省湛江市吴川市鼎龙湾2期,1
2404,,110.121429,21.78653,山心村,广东省湛江市廉江市塘蓬镇山心村,1
2405,湾南路40号,110.374424,21.268853,湾南路40号,广东省湛江市赤坎区湾南路40号,1
2406,茂达居,110.361763,21.282101,茂达居,广东省湛江市赤坎区茂达居,1
2407,金地豪苑帝景庭,110.419907,21.212351,金地豪苑帝景庭,广东省湛江市开发区金地豪苑帝景庭,1
2408,嘉愉假日酒店,110.393646,21.186319,嘉愉假日酒店,广东省湛江市霞山区嘉愉假日酒店,1
2409,金祥花园金银阁,110.414818,21.21167,金祥花园金银阁,广东省湛江市霞山区金祥花园金银阁,1
2410,人民大道中13号邮电小区,110.39564,21.215,人民大道中13号邮电小区,广东省湛江市霞山区人民大道中13号邮电小区,1
2411,牛杨社区大香园,113.881271,22.95265,牛杨社区大香园,广东省东莞市寮步镇牛杨社区大香园,1
2412,石龙坑龙泉二区,113.883987,22.98403,石龙坑龙泉二区,广东省东莞市寮步镇石龙坑龙泉二区,1
2413,百悦商贸城,113.81469,23.108879,百悦商贸城,广东省东莞市石碣镇涌口村百悦商贸城,1
2414,塞纳河畔,113.744232,23.03676,塞纳河畔,广东省东莞市莞城区创业社区塞纳河畔,1
2415,东泰花园,113.757591,23.000601,东泰花园,广东省东莞市东城区东泰社区东泰花园,1
2416,温塘社区冚下新村,113.834015,23.038773,温塘社区冚下新村,广东省东莞市东城区温塘社区冚下新村,1
2417,大角岭工业区,113.920326,22.923321,大角岭工业区,广东省东莞市大朗镇大角岭工业区,1
2418,龙光君御华府,113.851852,22.908171,龙光君御华府,广东省东莞市大岭山镇龙光君御华府,1
2419,松湖澜园,113.829514,22.92425,松湖澜园,广东省东莞市大岭山镇松湖澜园,1
2420,莲湖社区科莲路,114.10437,22.826038,莲湖社区科莲路,广东省东莞市塘厦镇莲湖社区科莲路,1
2421,塘鲺龙三街,114.107353,22.808151,塘鲺龙三街,广东省东莞市塘厦镇石潭埔社区塘鲺龙三街,1
2422,花园新街1号时代城,114.102402,22.810011,花园新街1号时代城,广东省东莞市塘厦镇花园新街1号时代城,1
2423,上江城村众兴街,113.742638,23.06716,上江城村众兴街,广东省东莞市高埗镇上江城村众兴街,1
2424,中央公园,113.999474,22.982019,中央公园,广东省东莞市常平镇木伦村中央公园,1
2425,金凯水都别墅,114.017975,22.98032,金凯水都别墅,广东省东莞市常平镇金凯水都别墅,1
2426,袁屋边社区,113.716766,22.989536,袁屋边社区,广东省东莞市南城区袁屋边社区,1
2427,国际公馆,113.655067,22.9006,国际公馆,广东省东莞市南城区国际公馆,1
2428,金域中央,113.720711,22.973801,金域中央,广东省东莞市南城区金域中央,1
2429,,113.881477,22.89422,工业西二路,广东省东莞市松山湖工业西二路,1
2430,保利红珊瑚,113.901558,22.963079,保利红珊瑚,广东省东莞市松山湖工业北三路保利红珊瑚,1
2431,中信红树山,113.982887,22.855301,中信红树山,广东省东莞市黄江镇梅塘社区中信红树山,1
2432,板湖村富康花园,114.015015,22.91613,板湖村富康花园,广东省东莞市黄江镇田美社区板湖村富康花园,1
2433,玉堂围村,114.010071,22.918301,玉堂围村,广东省东莞市黄江镇田美社区玉堂围村,1
2434,宝山社区,114.014809,22.90856,宝山社区,广东省东莞市黄江镇宝山社区,1
2435,凤岗社区金凤路,114.130356,22.741089,凤岗社区金凤路,广东省东莞市凤岗镇凤岗社区金凤路,1
2436,大运城邦,114.204758,22.719704,大运城邦,广东省东莞市凤岗镇官井头村大运城邦,1
2437,,114.143463,22.75569,竹塘村,广东省东莞市凤岗镇竹塘村,1
2438,,114.164917,22.747459,黄洞村田心村,广东省东莞市凤岗镇黄洞村田心村,1
2439,五福里小区,113.681686,23.00709,五福里小区,广东省东莞市道滘镇五福里小区,1
2440,万达广场公寓,113.675522,22.944424,万达广场公寓,广东省东莞市厚街镇万达广场公寓,1
2441,世纪绿洲,113.661491,22.863665,世纪绿洲,广东省东莞市厚街镇世纪绿洲,1
2442,珊美社区兴隆路汉邦66,113.666924,22.93539,珊美社区兴隆路汉邦66,广东省东莞市厚街镇珊美社区兴隆路汉邦66,1
2443,珊美社区河田大道,113.66127,22.930479,珊美社区河田大道,广东省东莞市厚街镇珊美社区河田大道,1
2444,,113.614082,23.03352,朱平沙村,广东省东莞市望牛墩镇朱平沙村,1
2445,金兴大厦,113.807869,22.785789,金兴大厦,广东省东莞市长安镇乌沙社区金兴大厦,1
2446,新安社区园山仔路,113.792343,22.819059,新安社区园山仔路,广东省东莞市长安镇新安社区园山仔路,1
2447,新安社区增田村,113.792343,22.819059,新安社区增田村,广东省东莞市长安镇新安社区增田村,1
2448,沙头社区西大路,113.765762,22.779457,沙头社区西大路,广东省东莞市长安镇沙头社区西大路,1
2449,博美村,113.679886,22.831121,博美村,广东省东莞市虎门镇博涌社区博美村,1
2450,柏景豪庭,113.683937,22.820049,柏景豪庭,广东省东莞市虎门镇博涌社区柏景豪庭,1
2451,则徐社区风华豪庭,113.672585,22.811275,则徐社区风华豪庭,广东省东莞市虎门镇则徐社区风华豪庭,1
